Rajasthan Circle,DivReportingCircle,Dholpur Division,Kolari BO,328023,BO,Delivery,DHOLPUR,RAJASTHAN,RJ,26.851122,77.815285
Rajasthan Circle,DivReportingCircle,Dholpur Division,Kurenda BO,328023,BO,Delivery,DHOLPUR,RAJASTHAN,RJ,26.881183,77.810996
Rajasthan Circle,DivReportingCircle,Dholpur Division,Maloni Panwar BO,328023,BO,Delivery,DHOLPUR,RAJASTHAN,RJ,26.909456,77.736624
Rajasthan Circle,DivReportingCircle,Dholpur Division,Nidhera Kalan BO,328023,BO,Delivery,DHOLPUR,RAJASTHAN,RJ,26.875052,77.873886
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Sohan B.O,475336,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.941123,78.787288
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Udi B.O,475336,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.975237,78.775956
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Gondan B.O,475336,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.855362,78.640995
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Devai B.O,475682,BO,Delivery,DATIA,MADHYA PRADESH,MP,26.19411,78.705103
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Gyara B.O,475682,BO,Delivery,DATIA,MADHYA PRADESH,MP,26.21652,78.730616
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Atra B.O,475682,BO,Delivery,DATIA,MADHYA PRADESH,MP,26.066765,78.753288
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Raori B.O,475685,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.753916,78.344107
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Pachokhara B.O,475685,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.814542,78.40413
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Baron Kalan B.O,475685,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.6653332,78.4609323
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Bhadona B.O,475685,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.834775,78.438247
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Ingui B.O,475673,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.983816,78.651221
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Kudari B.O,475673,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.965436,78.651221
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Parsoda Baman B.O,475673,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.675304,78.46809
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Parsoda Khurd B.O,475673,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.675304,78.46809
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Marseni Khurd B.O,475673,BO,Delivery,DATIA,MADHYA PRADESH,MP,26.069032,78.671076
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Kusoli B.O,475671,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.64951,78.602986
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Kamad B.O,475671,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.636923,78.628525
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Sersa B.O,475671,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.618095,78.537691
Madhya Pradesh Circle,DivReportingCircle,Gwalior Division,Richhar B.O,475671,BO,Delivery,DATIA,MADHYA PRADESH,MP,25.651266,78.662567
Rajasthan Circle,Ajmer Region,Dungarpur Division,Gada Kumaria B.O,314023,BO,Delivery,DUNGARPUR,RAJASTHAN,RJ,23.848218,73.980517
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Mundha Khera BO,244221,BO,Delivery,AMROHA,UTTAR PRADESH,UP,78.4673,28.9044
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Garhpara B.O,477001,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.564208,78.788292
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Gopalpura B.O,477001,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.493805,78.739119
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Pidora B.O,477001,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.53765,78.705103
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Lawan B.O,477001,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.541795,78.739737
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Bara Kalan B.O,477332,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.529184,78.855251
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Kachongara B.O,477332,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.568499,78.869549
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Kheria Sindh B.O,477227,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.49367,78.610081
Uttar Pradesh Circle,Agra Region,Agra Division,Rudhmuli BO,283104,BO,Delivery,AGRA,UTTAR PRADESH,UP,26.9126182,78.5979723
Uttar Pradesh Circle,Agra Region,Agra Division,Khanda BO,283201,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.3666374,78.1477131
Uttar Pradesh Circle,Agra Region,Agra Division,Mahwatpur BO,283201,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.3111005,78.1436158
Uttar Pradesh Circle,Agra Region,Agra Division,Murthar Alipur BO,283201,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.3720493,78.274249
Uttar Pradesh Circle,Agra Region,Agra Division,Bichola BO,283113,BO,Delivery,AGRA,UTTAR PRADESH,UP,26,78
Uttar Pradesh Circle,Agra Region,Agra Division,Bitholi BO,283113,BO,Delivery,AGRA,UTTAR PRADESH,UP,26,78
Uttar Pradesh Circle,Agra Region,Agra Division,Pharera BO,283113,BO,Delivery,AGRA,UTTAR PRADESH,UP,26,78
Uttar Pradesh Circle,Agra Region,Agra Division,Rajora BO,283113,BO,Delivery,AGRA,UTTAR PRADESH,UP,26,78
Uttar Pradesh Circle,Agra Region,Agra Division,Jaganpur BO,282005,BO,Non Delivery,AGRA,UTTAR PRADESH,UP,27.2162906,78.0137712
Uttar Pradesh Circle,Agra Region,Agra Division,Agwar BO,283202,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.2333127,78.1991895
Uttar Pradesh Circle,Agra Region,Agra Division,Behrampur BO,283202,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.2708792,78.0965691
Uttar Pradesh Circle,Agra Region,Agra Division,Bhagupur BO,283202,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.2332821,78.1307744
Uttar Pradesh Circle,Agra Region,Agra Division,Mehra Chudhary BO,283111,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.1748913,78.1934911
Uttar Pradesh Circle,Agra Region,Agra Division,Nagar Chand BO,283111,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.0579924,78.2807158
Uttar Pradesh Circle,Agra Region,Agra Division,Nagaria BO,283111,BO,Delivery,AGRA,UTTAR PRADESH,UP,26.9850301,78.2105857
Uttar Pradesh Circle,Agra Region,Agra Division,Nibohara BO,283111,BO,Delivery,AGRA,UTTAR PRADESH,UP,26.9567245,78.2533101
Uttar Pradesh Circle,Agra Region,Agra Division,Jarar BO,283104,BO,Delivery,AGRA,UTTAR PRADESH,UP,26.869655,78.5689241
Uttar Pradesh Circle,Agra Region,Agra Division,Kwari BO,283104,BO,Delivery,AGRA,UTTAR PRADESH,UP,26.8502823,78.5366677
Uttar Pradesh Circle,Agra Region,Agra Division,Vikrampur BO,283104,BO,Delivery,AGRA,UTTAR PRADESH,UP,26.9070884,78.6143016
Uttar Pradesh Circle,Agra Region,Agra Division,Anwal Khera BO,283201,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.3335528,78.1352741
Uttar Pradesh Circle,Agra Region,Agra Division,Arela BO,283201,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.2897182,78.1136794
Uttar Pradesh Circle,Agra Region,Agra Division,Mitaoli BO,283201,BO,Delivery,AGRA,UTTAR PRADESH,UP,27.3292991,78.1919021
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Gorakhpur B.O,480887,BO,Delivery,SEONI,MADHYA PRADESH,MP,26.760555,83.373168
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Jhiri B.O,480887,BO,Delivery,SEONI,MADHYA PRADESH,MP,23.402977,85.259311
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Madhi B.O,480887,BO,Delivery,SEONI,MADHYA PRADESH,MP,21.146416,73.251472
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Darasikala B.O,480771,BO,Delivery,SEONI,MADHYA PRADESH,MP,18.927511,72.833813
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Neewari B.O,480771,BO,Delivery,SEONI,MADHYA PRADESH,MP,27.791305,78.710773
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Dighori B.O,480882,BO,Delivery,SEONI,MADHYA PRADESH,MP,21.107076,79.13792
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Gohana B.O,480882,BO,Delivery,SEONI,MADHYA PRADESH,MP,29.138406,76.693244
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Kalarbanki B.O,480882,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.309613,79.664244
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Dharnakala B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.000681,79.905277
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Khami B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.072668,79.795352
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Khunt B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.035925,79.714747
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Malara B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.103265,79.801657
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Nandora B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,40.948108,83.9610540-
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Pathadeori B.O,480888,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.693404,79.633367
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Sada B.O,477227,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.359896,78.812779
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Semara B.O,477227,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.303372,78.813891
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Pratappura B.O,477111,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.710574,78.703685
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Balarpura B.O,477111,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.710276,78.682352
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Seetaram Ki Lawan B.O,477116,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.52106,78.452533
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Suhans B.O,477116,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.554503,78.381184
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Chandokhar B.O,477116,BO,Delivery,BHIND,MADHYA PRADESH,MP,26.51338,78.36727
Rajasthan Circle,Ajmer Region,Dungarpur Division,Wer B.O,314001,BO,Delivery,NAGAUR,RAJASTHAN,RJ,23.6924441,73.597687
Rajasthan Circle,DivReportingCircle,Alwar Division,Mathuraheda B.O,321605,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.474092,77.327363
Rajasthan Circle,DivReportingCircle,Alwar Division,Tikri B.O,321605,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.514249,76.968627
Rajasthan Circle,DivReportingCircle,Alwar Division,Sheetal B.O,301018,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.480962,76.84615
Rajasthan Circle,DivReportingCircle,Alwar Division,Dantia B.O,321606,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.189787,76.970067
Rajasthan Circle,DivReportingCircle,Alwar Division,Garu B.O,321606,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.244412,77.07258
Rajasthan Circle,DivReportingCircle,Alwar Division,Ghasoli B.O,301405,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.746525,76.762507
Rajasthan Circle,DivReportingCircle,Alwar Division,Mandha B.O,301405,BO,Delivery,ALWAR,RAJASTHAN,RJ,27.919117,76.762507
Rajasthan Circle,DivReportingCircle,Alwar Division,Tehnoli B.O,301405,BO,Delivery,ALWAR,RAJASTHAN,RJ,13.038841,80.19587
Rajasthan Circle,DivReportingCircle,Alwar Division,Beelaheri B.O,301702,BO,Delivery,ALWAR,RAJASTHAN,RJ,28.058062,76.684583
Rajasthan Circle,DivReportingCircle,Dholpur Division,Mahmadpura BO,321405,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,26.911903,77.36053
Rajasthan Circle,DivReportingCircle,Dholpur Division,Pali Dang BO,321405,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,26.898879,77.421856
Rajasthan Circle,DivReportingCircle,Dholpur Division,Mahalpur Choora BO,321403,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,26.948787,77.488332
Rajasthan Circle,Ajmer Region,Dungarpur Division,Jashpur Jabka B.O,314023,BO,Delivery,DUNGARPUR,RAJASTHAN,RJ,23.855844,74.006352
Rajasthan Circle,Ajmer Region,Dungarpur Division,Bageri B.O,314031,BO,Delivery,DUNGARPUR,RAJASTHAN,RJ,23.639549,74.119592
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Iklod B.O,476332,BO,Delivery,SHEOPUR,MADHYA PRADESH,MP,26.020062,77.325715
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Dhondha B.O,476332,BO,Delivery,SHEOPUR,MADHYA PRADESH,MP,25.93843,77.60345
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Kuthiyana B.O,476134,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.711464,78.136939
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Aisa B.O,476134,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.6676766,78.1019533
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Imliya B.O,476221,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.4034966,77.885415
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Narhela B.O,476221,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.3107266,77.8269766
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Hathariya B.O,476221,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.358566,77.8949716
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Dhamkan B.O,476221,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.3433616,77.864375
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Bargawan B.O,476355,BO,Delivery,SHEOPUR,MADHYA PRADESH,MP,25.65467,77.03945
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Kondera B.O,476224,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.2563433,77.6384416
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Khutiyanihar B.O,476224,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.3890133,77.6865916
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Singroli B.O,476224,BO,Delivery,MORENA,MADHYA PRADESH,MP,26.356389,77.5229803
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Purwamal B.O,480886,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.928591,79.061681
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Sirmangani B.O,480886,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.928591,79.061681
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Durenda B.O,480996,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.092547,79.996893
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Jewnara B.O,480996,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.092547,79.996893
Kerala Circle,DivReportingCircle,Pathanamthitta Division,MangaduElamannur BO,691524,BO,Non Delivery,PATHANAMTHITTA,KERALA,KL,9.14,76.79
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Besra B.O,470441,BO,Delivery,SAGAR,MADHYA PRADESH,MP,24.271302,78.478036
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Amarmau B.O,470339,BO,Delivery,SAGAR,MADHYA PRADESH,MP,24.327148,79.152031
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Manjala B.O,470669,BO,Delivery,SAGAR,MADHYA PRADESH,MP,23.945349,79.024952
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Gorakhurd B.O,470669,BO,Delivery,SAGAR,MADHYA PRADESH,MP,23.958007,79.078628
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Thikari B.O,470120,BO,Delivery,SAGAR,MADHYA PRADESH,MP,23.73104,78.503606
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Chatubhata B.O,470221,BO,Delivery,SAGAR,MADHYA PRADESH,MP,23.579231,78.832602
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Mokalpur B.O,470221,BO,Delivery,SAGAR,MADHYA PRADESH,MP,23.673984,78.843927
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Poonchhari B.O,321205,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.434164,77.079995
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Semla Kalan B.O,321205,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.453961,77.047811
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Semli B.O,321205,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.470265,76.915328
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Khandeola B.O,321204,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.125374,88.24467
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Ladamka B.O,321204,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.625374,88.25367
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Nagla Satwari B.O,321204,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.027374,88.25067
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Ubhaka B.O,321204,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.677595,77.157144
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Jai Sri B.O,321024,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.526968,77.088103
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Jalalpur B.O,321024,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.541346,76.995987
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Khohri B.O,321024,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,26.905002,77.490273
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Olanda B.O,321024,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.58173,77.180149
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Pipalkheda B.O,321024,BO,Delivery,BHARATPUR,RAJASTHAN,RJ,27.236365,77.488757
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Udaypura Tiwari B.O,470221,BO,Delivery,SAGAR,MADHYA PRADESH,MP,23.698286,78.855251
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Belwa Badgaiyan B.O,486441,BO,Delivery,REWA,MADHYA PRADESH,MP,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Deora B.O,486441,BO,Delivery,REWA,MADHYA PRADESH,MP,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Jamu B.O,486441,BO,Delivery,REWA,MADHYA PRADESH,MP,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Suktara B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.530995,80.456293
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Tighra B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,26.208752,78.0281
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Badalpar B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,23.455282,70.734689
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Marbodi B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.231949,79.41975
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Sillore B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,20.307938,75.652812
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Bordai B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.067157,79.557534
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Belpeth B.O,480661,BO,Delivery,SEONI,MADHYA PRADESH,MP,21.936292,79.355004
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Chamari(khurd) B.O,480887,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.477939,79.445073
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Mohgaon Kachhi B.O,480887,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.603319,80.367217
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Patan B.O,480887,BO,Delivery,SEONI,MADHYA PRADESH,MP,23.849325,72.126626
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Amagarh B.O,480771,BO,Delivery,SEONI,MADHYA PRADESH,MP,20.283703,80.946518
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Dhapara B.O,480771,BO,Delivery,SEONI,MADHYA PRADESH,MP,21.911881,79.756811
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Tikari B.O,480771,BO,Delivery,SEONI,MADHYA PRADESH,MP,21.091394,81.657364
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Bakodi B.O,480882,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.309407,79.478826
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Bhongakheda B.O,480882,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.192155,79.532242
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Pondi jaharmau B.O,480882,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.309613,79.664244
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Bamhani B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.477086,80.368649
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Borikala B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.000681,79.905277
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Jeonara B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.040021,79.773981
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Kesalekala B.O,480667,BO,Delivery,SEONI,MADHYA PRADESH,MP,22.009674,79.812865
