CircleName,RegionName,DivisionName,PinCodeName,Pincode,OfficeType,Delivery,District,StateName,Statecode,Latitude,Longitude
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Peddakotla B.O,515631,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.5689,77.85624
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Pinnadhari B.O,515631,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.5281,77.857014
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Yerraguntapalle B.O,515631,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.561111,77.85715
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sahjatpur BO,812005,BO,Delivery,BHAGALPUR,BIHAR,BR,25.21607,86.946762
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bharakhand Naybas BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.4067,6.8052
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Nagarpara BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.4137352,86.8797372
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Raipur BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.4234256,86.8483
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sathishnagar BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.404242,86.8226179
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Dariapur BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,24.222,86.365
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Haridaspur BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,25.369,86.356
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sajour BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,25.365,85.366
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bhowadeorhi BO,853204,BO,Delivery,MADHEPURA,BIHAR,BR,25.2153,86.9362
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Dharahara BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.2564,86.4022
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Dimaha BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.32116,87.1572
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Khairpurkadwa BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.4685,87.0589
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Latra BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.366,84.369
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Madrauni BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.999,84.698
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Mohanpur BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.023,86.126
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Pakra B.O,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,NA,NA
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sahuparbatta BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3387,87.0585
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Amapali BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3285,87.5132
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Mohanpur Govinpur BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,26.2465,87.3969
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Rifatpur BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3114,87.4201
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Palavalasa B.O,530052,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.89,83.34
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Sreedharghatta B.O,515871,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.95,76.41
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,N.Thimmapuram B.O,515842,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.67,77.41
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Poliki B.O,515842,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.02,76.63
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Dosaludiki B.O,515803,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.68,77.61
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Kottala B.O,515803,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.16,77.39
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Ayyavaripalli B.O,515775,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.03,77.46
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Chinnavadugur B.O,515405,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.02,77.67
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Muradi B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.85,76.86
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Obulapuram B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.83,76.66
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Pallepalli B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.6,76.43
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Appecharla B.O,515455,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.93,77.58
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Chandana B.O,515455,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.01,77.76
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Lakshumpalli B.O,515455,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.19,77.82
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Chittur B.O,515611,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.32,77.19
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Illuru B.O,515611,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.38,77.51
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Kallumadi B.O,515611,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.49,77.68
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Avuladatla B.O,515867,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.15,75.81
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,B.N.Halli B.O,515867,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.23,76.83
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Belodu B.O,515867,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.59,76.21
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Rayampalli B.O,515812,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.4,77.53
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Renimakulapalli B.O,515812,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.46,77.22
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Shaikshanipalli B.O,515812,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.52,77.33
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Undabanda B.O,515812,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.32,76.54
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Gadehothur B.O,515832,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.49,77.22
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Kamalapadu B.O,515832,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.03,76.96
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Bollanaguddem B.O,515870,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.05,77.17
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Ramavaram B.O,531173,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.86,83.24
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Bhandevupuram B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.99,83.29
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Singanahalli B.O,515871,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.93,76.42
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Uddihal B.O,515871,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15,76.38
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Kadadarabenchi B.O,515842,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.44,76.64
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Salempurtola BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,86.26455,24.75533
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Srinagar BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.369,84.265
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Suktia BO,853205,BO,Delivery,BHAGALPUR,BIHAR,BR,24.306,86.035
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Tintangadiara BO,853205,BO,Delivery,BHAGALPUR,BIHAR,BR,24.308,86.29
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bahadurpur BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,25.302,87.201
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Chakdaria BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,24.897,86.209
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Machipur BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,25.201,87.201
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Pharka BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,84.201,87.201
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Shaukarpur BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,25,87.258
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bakchappar BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,24.8832,86.9267
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kapsona BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,24.7757,86.872
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kodanda BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,24.8932,86.9367
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Logain BO,813108,BO,Delivery,BANKA,BIHAR,BR,24.7617,86.9126
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Dumaria BO,813212,BO,Delivery,BANKA,BIHAR,BR,86.123,22.154
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Harchandi BO,813105,BO,Delivery,BANKA,BIHAR,BR,84.526,24.234
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bhawanipur BO,813203,BO,Delivery,BHAGALPUR,BIHAR,BR,86.946136,25.2182779
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bhawanpura BO,853202,BO,Delivery,BHAGALPUR,BIHAR,BR,24.205,84.025
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Ishapur Chorhar BO,853202,BO,Delivery,BHAGALPUR,BIHAR,BR,25.367,86.325
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Jamunia BO,853202,BO,Delivery,BHAGALPUR,BIHAR,BR,25.697,85.222
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kaluchak Bispuria BO,853202,BO,Delivery,BHAGALPUR,BIHAR,BR,24.69,84.254
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Ekdara BO,813222,BO,Delivery,BHAGALPUR,BIHAR,BR,24.87176,86.9869722
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kishandaspur BO,813222,BO,Delivery,BHAGALPUR,BIHAR,BR,24.814,84.125
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Laskari BO,813105,BO,Delivery,BANKA,BIHAR,BR,84.253,24.237
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Nawada bazar BO,813105,BO,Delivery,BANKA,BIHAR,BR,84.536,24.321
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Rauka BO,813105,BO,Delivery,BANKA,BIHAR,BR,85.326,25.326
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Rupsa BO,813105,BO,Delivery,BANKA,BIHAR,BR,84.5263,24.2342
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Saino BO,813105,BO,Delivery,BHAGALPUR,BIHAR,BR,84.5236,24.236
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Patharghatta BO,813203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.2873053,87.2560803
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Shobhnathpur BO,813203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.2279357,87.274423
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Laxmipur BO,813222,BO,Delivery,BHAGALPUR,BIHAR,BR,86.562,24.369
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Ranidiara BO,813222,BO,Delivery,BHAGALPUR,BIHAR,BR,24.125,84.521
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Puraini BO,812005,BO,Delivery,BHAGALPUR,BIHAR,BR,25.325,87.321
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bharatkhand dyorhi BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3814076,86.8207789
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Chakrami BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,24.87176,86.9869722
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Khajraitha BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,25.1536244,86.9342411
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Madhurapur BO,853203,BO,Delivery,BHAGALPUR,BIHAR,BR,2.2798117,87.2941568
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Budilisettipalli B.O,515241,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.9101,77.7201
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Polepalli B.O,515101,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.23,77.63
Telangana Circle,Hyderabad Region,Nizamabad Division,Arsapalli B.O,503186,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.6845544,78.0773742
Telangana Circle,Hyderabad Region,Nizamabad Division,Camp Ootpalli B.O,503180,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.5329923,77.618717
Telangana Circle,Hyderabad Region,Nizamabad Division,Eraspalli B.O,503180,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.5329923,77.618717
Telangana Circle,Hyderabad Region,Nizamabad Division,Singitham B.O,503187,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3096558,77.9466324
Telangana Circle,Hyderabad Region,Nizamabad Division,Mahmadpur B.O,503101,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2108201,78.4853495
Telangana Circle,Hyderabad Region,Nizamabad Division,Malkapur B.O,503125,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2127127,78.549741
Telangana Circle,Hyderabad Region,Nizamabad Division,Tujlapur B.O,503125,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1894413,78.5477163
Telangana Circle,Hyderabad Region,Nizamabad Division,Yadaram B.O,503125,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3201713,78.3363317
Telangana Circle,Hyderabad Region,Nizamabad Division,Ugrawai B.O,503112,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3258076,78.390802
Telangana Circle,Hyderabad Region,Nizamabad Division,Yellappagonda B.O,503112,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.324703,78.3361217
Rajasthan Circle,Jodhpur Region,Barmer Division,Akal B.O,344704,BO,Delivery,BARMER,RAJASTHAN,RJ,24.98773,71.32367
Rajasthan Circle,Jodhpur Region,Barmer Division,Daukiyon ka Tala B.O,344032,BO,Delivery,BARMER,RAJASTHAN,RJ,26.105107,72.175883
Rajasthan Circle,Jodhpur Region,Jodhpur Division,NDC Jodhpur,342002,PO,Delivery,JODHPUR,RAJASTHAN,RJ,26.243,73.021
Rajasthan Circle,Jodhpur Region,Barmer Division,Pandarwali B.O,344706,BO,Delivery,BARMER,RAJASTHAN,RJ,24.803237,71.218754
Telangana Circle,Hyderabad Region,Nizamabad Division,PALVANCHA B.O,503112,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3212004,78.4365975
Telangana Circle,Hyderabad Region,Nizamabad Division,Polkampet B.O,503124,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1745669,78.1611606
Telangana Circle,Hyderabad Region,Nizamabad Division,Pothiapalli B.O,503124,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.22808,78.1813655
Telangana Circle,Hyderabad Region,Nizamabad Division,Dongli B.O,503309,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.5170016,77.7086999
Telangana Circle,Hyderabad Region,Nizamabad Division,Tandur B.O,503108,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1057875,78.0782538
Telangana Circle,Hyderabad Region,Nizamabad Division,Hasanpalli B.O,503302,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2258833,77.967685
Telangana Circle,Hyderabad Region,Nizamabad Division,Vaddepalli B.O,503302,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2298028,77.9355044
Telangana Circle,Hyderabad Region,Nizamabad Division,JALALPUR B.O,503201,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.508287,77.970239
Telangana Circle,Hyderabad Region,Nizamabad Division,Thirumalapur B.O,503187,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3195315,77.9114506
Telangana Circle,Hyderabad Region,Nizamabad Division,Bhagirathipalli B.O,503101,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1277984,78.4665583
Telangana Circle,Hyderabad Region,Nizamabad Division,Rameshwarpalli B.O,503101,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1900503,78.3900424
Telangana Circle,Hyderabad Region,Nizamabad Division,Issanagar B.O,503125,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1837178,78.5129407
Telangana Circle,Hyderabad Region,Nizamabad Division,Hasgal B.O,503306,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.4344583,77.7564916
Telangana Circle,Hyderabad Region,Nizamabad Division,Amberipet B.O,503123,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2673626,78.4995897
Telangana Circle,Hyderabad Region,Nizamabad Division,Lingupalli B.O,503102,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.41245,78.689513
Telangana Circle,Hyderabad Region,Nizamabad Division,Kyasampalli  B.O,503112,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3096846,78.3703829
Telangana Circle,Hyderabad Region,Nizamabad Division,Machareddy B.O,503112,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3330237,78.4974098
Telangana Circle,Hyderabad Region,Nizamabad Division,Tekriyal B.O,503112,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3439451,78.3037806
Telangana Circle,Hyderabad Region,Nizamabad Division,Gundekallur B.O,503309,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.4592782,77.7291779
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Pincha Dam Site B.O,516129,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,13.9,79
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Jyothi B.O,516237,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.49,78.91
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,P. Kothapalli B.O,516237,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.5,78.9
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Vontithatipalli B.O,516237,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.48,78.93
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Gundlapalli B.O,516130,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,13.91,78.94
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Kanchipativandlapalli B.O,516130,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.01,78.92
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Peddabalija Palli B.O,516130,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,13.97,78.9
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Peddapalli B.O,516130,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.05,78.91
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Thimmasamudram B.O,516130,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,13.97,78.92
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Pothapi B.O,516151,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.3394519,79.2368327
Punjab Circle,NA,Patiala Division,SWAI SINGH WALA B.O,147111,BO,Delivery,PATIALA,PUNJAB,PB,30.2204,76.4964
Punjab Circle,NA,Patiala Division,BINJAL B.O,147111,BO,Delivery,PATIALA,PUNJAB,PB,30.1407,76.6146
Assam Circle,DivReportingCircle,Cachar Division,Gharmura Bazar B.O,788162,BO,Delivery,HAILAKANDI,ASSAM,AS,24.55,92.59
Assam Circle,DivReportingCircle,Cachar Division,Gharmura Bus Stand B.O,788162,BO,Delivery,HAILAKANDI,ASSAM,AS,24.55,92.59
Assam Circle,DivReportingCircle,Cachar Division,Algapur PT V B.O,788150,BO,Delivery,HAILAKANDI,ASSAM,AS,24.76,92.59
Assam Circle,DivReportingCircle,Cachar Division,Chandipur B.O,788150,BO,Delivery,HAILAKANDI,ASSAM,AS,24.76,92.59
Assam Circle,DivReportingCircle,Cachar Division,Matirgram B.O,788150,BO,Delivery,HAILAKANDI,ASSAM,AS,24.76,92.59
Assam Circle,DivReportingCircle,Cachar Division,Narainpur North B.O,788801,BO,Delivery,HAILAKANDI,ASSAM,AS,28.61,80.08
Assam Circle,DivReportingCircle,Cachar Division,Polarpar B.O,788801,BO,Delivery,HAILAKANDI,ASSAM,AS,28.61,80.08
Assam Circle,DivReportingCircle,Cachar Division,Alexanderpur B.O,788161,BO,Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Assam Circle,DivReportingCircle,Cachar Division,Appin B.O,788161,BO,Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Assam Circle,DivReportingCircle,Cachar Division,Dholai Malai B.O,788161,BO,Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Assam Circle,DivReportingCircle,Cachar Division,Dholai South B.O,788161,BO,Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Assam Circle,DivReportingCircle,Cachar Division,Ratakandi B.O,788152,BO,Delivery,HAILAKANDI,ASSAM,AS,24.08,92.15
Assam Circle,DivReportingCircle,Cachar Division,Uzankupa B.O,788152,BO,Delivery,HAILAKANDI,ASSAM,AS,24.08,92.15
Assam Circle,DivReportingCircle,Cachar Division,Narainpur B.O,788152,BO,Delivery,HAILAKANDI,ASSAM,AS,24.36,92.85
Assam Circle,DivReportingCircle,Cachar Division,Boalipar Bazar B.O,788155,BO,Delivery,HAILAKANDI,ASSAM,AS,24.68,92.56
Assam Circle,DivReportingCircle,Cachar Division,Brojapur B.O,788155,BO,Delivery,HAILAKANDI,ASSAM,AS,24.68,92.56
Assam Circle,DivReportingCircle,Cachar Division,Lakhirbond PT II B.O,788155,BO,Delivery,HAILAKANDI,ASSAM,AS,24.68,92.56
Assam Circle,DivReportingCircle,Cachar Division,Paikan B.O,788155,BO,Delivery,HAILAKANDI,ASSAM,AS,24.68,92.56
Uttar Pradesh Circle,Kanpur Region,Kanpur HO Division,NDC Kanpur,208001,PO,Non Delivery,KANPUR NAGAR,UTTAR PRADESH,UP,NA,NA
Assam Circle,DivReportingCircle,Cachar Division,Mohanpur B.O,788150,BO,Delivery,HAILAKANDI,ASSAM,AS,24.76,92.59
Assam Circle,DivReportingCircle,Cachar Division,Burnibrease T E B.O,788801,BO,Delivery,HAILAKANDI,ASSAM,AS,28.61,80.08
Assam Circle,DivReportingCircle,Cachar Division,Jankibazar B.O,788801,BO,Delivery,HAILAKANDI,ASSAM,AS,28.61,80.08
Assam Circle,DivReportingCircle,Cachar Division,Dinanathpur PT I B.O,788161,BO,Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Akbarnagar BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,85.333,25.365
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bhatoria BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,24.365,86.366
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Chaknarayanpur BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,85.363,26.363
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Chandrabhanpur BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,24.6956,84.3659
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Khaira BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,25.222,86.2366
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kishandaspur amkhoria BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,25.332,85.633
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Abhiya bazarBO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.342,87.1397
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Arajpur BO,853204,BO,Delivery,MADHEPURA,BIHAR,BR,25.34256,86.1392
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Baisi jahangira BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3422,86.1377
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bhatgama BO,853204,BO,Delivery,MADHEPURA,BIHAR,BR,26.4272,86.22447
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Gosaigaov BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,24.569,86.968
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Jagatpur BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3217,87.1774
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kadwadiara BO,853204,BO,Non Delivery,BHAGALPUR,BIHAR,BR,25.699,86.365
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,KHAGRA,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.352,87.0612
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Makhatakia BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.365,86.369
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Maniamore BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,24.255,86.365
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,NAGRAH BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.4181,87.1143
